"Horodateur","1. Wiek","2. Płeć","3. Narodowość","4. Wielkość miejsca zamieszkania (Gdańsk mieści się w kategorii powyżej 500000 mieszkańców, a Gdynia w kategorii 100 000 – 500000 mieszkańców)","5. Profil klasy","6. Czy znasz osobę chorującą na padaczkę?","7. Czy kiedykolwiek słyszałeś_aś lub czytałeś_aś o padaczce?","8. Czy byłeś_aś świadkiem napadu padaczkowego?","9.Jak oceniasz swoją wiedzę o padaczce i pomocy w trakcie napadu padaczkowego?","10. Czy słyszałeś_aś wcześniej o stwardnieniu rozsianym?","11. Jeśli tak, to z jakiego źródła?","12. Czy znasz kogoś chorującego na stwardnienie rozsiane?","13. Jak oceniasz swoją wiedze na temat stwardnienie rozsianego?","1. U osoby będącej w trakcie napadu padaczkowego postaram się rozchylić usta w celu włożenia czegoś między jej zęby, aby zapobiec przegryzieniu języka.","2. Do osoby w czasie napadu padaczkowego będę głośno krzyczeć i potrząsać nią, aby odzyskała przytomność, w ten sposób zatrzymam napad.","3. Odsunę wszystkie niebezpieczne przedmioty znajdujące się w pobliżu osoby będącej w trakcie napadu padaczkowego, aby zapobiec dodatkowym urazom.  ","4. Po ustaniu napadu padaczkowego osobę należy ułożyć w pozycji bezpiecznej oraz pozostać z nią do czasu odzyskania pełnej sprawności.","5. Podczas napadu padaczkowego u osoby, która regularnie przyjmuje leki przeciwpadaczkowe, należy jak najszybciej podać lek doustnie.  ","6. Osobę w trakcie napadu padaczkowego należy przytrzymać i ograniczyć jej ruchy.","7. W czasie każdego napadu padaczkowego należy wezwać pogotowie ratunkowe.","8. Sztuczne oddychanie nie jest czynnością konieczną w trakcie każdego napadu padaczkowego.","9. Po ustaniu napadu padaczkowego chory najczęściej natychmiast wraca do pełni sprawności, nie odczuwając przy tym żadnych dolegliwości.","10.Jeden napad padaczkowy wystarczy żeby rozpoznać padaczkę u osoby nie będącej w grupie wysokiego ryzyka nawrotu kolejnych napadów.","11. Do objawów napadu padaczkowego należą:","12.Który z czynników może sprowokować napad padaczkowy?","13. Osoba chorująca na padaczkę:","14. Padaczka to:","15.Zaznacz stwierdzenie fałszywe","1. U osoby będącej w trakcie napadu padaczkowego postaram się rozchylić usta w celu włożenia czegoś między jej zęby, aby zapobiec przegryzieniu języka.","2. Do osoby w czasie napadu padaczkowego będę głośno krzyczeć i potrząsać nią, aby odzyskała przytomność, w ten sposób zatrzymam napad.","3. Odsunę wszystkie niebezpieczne przedmioty znajdujące się w pobliżu osoby będącej w trakcie napadu padaczkowego, aby zapobiec dodatkowym urazom.  ","4. Po ustaniu napadu padaczkowego osobę należy ułożyć w pozycji bezpiecznej oraz pozostać z nią do czasu odzyskania pełnej sprawności.","5. Podczas napadu padaczkowego u osoby, która regularnie przyjmuje leki przeciwpadaczkowe, należy jak najszybciej podać lek doustnie.  ","6. Osobę w trakcie napadu padaczkowego należy przytrzymać i ograniczyć jej ruchy.","7. W czasie każdego napadu padaczkowego należy wezwać pogotowie ratunkowe.","8. Sztuczne oddychanie nie jest czynnością konieczną w trakcie każdego napadu padaczkowego.","9. Po ustaniu napadu padaczkowego chory najczęściej natychmiast wraca do pełni sprawności, nie odczuwając przy tym żadnych dolegliwości.","10.Jeden napad padaczkowy wystarczy żeby rozpoznać padaczkę u osoby nie będącej w grupie wysokiego ryzyka nawrotu kolejnych napadów.","11. Do objawów napadu padaczkowego należą:","12.Który z czynników może sprowokować napad padaczkowy?","13. Osoba chorująca na padaczkę:","14. Padaczka to:","15.Zaznacz stwierdzenie fałszywe","16. Czy uważasz, że w toku nauczania szkolnego powinny być ujęte tego typu lekcje na temat stwardnienia rozsianego, padaczki i innych częstych schorzeń zdrowotnych?","1. Stwardnienie rozsiane (Sclerosis multiplex, SM) to neurologiczna choroba wynikająca z dysfunkcji układu:","2. Stwardnienie rozsiane wynika z:","3. Do objawów stwardnienia rozsianego należy/należą:
","4. Stwardnienie rozsiane może powodować:","5. Stwardnienie rozsiane występuje najczęściej u osób młodych.","6. Stwardnienie rozsiane częściej dotyczy kobiet niż mężczyzn.","7. Stwardnienie rozsiane występuje częściej w krajach o umiarkowanym klimacie.","8. Niedobór witaminy D jest czynnikiem ryzyka wystąpienia stwardnienia rozsianego.","9. Otyłość jest czynnikiem ryzyka wystąpienia stwardnienia rozsianego.","10. Palenie jest czynnikiem ryzyka wystąpienia stwardnienia rozsianego.","11. Stwardnienie rozsiane to choroba neurologiczna, w której występują okresy zaostrzenia i remisji.","12. Styl życia zmniejsza stopień niepełnosprawności w wyższym stopniu niż leczenie stwardnienia rozsianego.","13. SM jest nieuleczalną chorobą, jednak leki bardzo dobrze spowalniają jej rozwój.","14. Wczesne rozpoznanie stwardnienia rozsianego i szybkie wdrożenie leczenia poprawia rokowanie.","1. Stwardnienie rozsiane (Sclerosis multiplex, SM) to neurologiczna choroba wynikająca z dysfunkcji układu:","2. Stwardnienie rozsiane wynika z:","3. Do objawów stwardnienia rozsianego należy/należą:
","4. Stwardnienie rozsiane może powodować:","5. Stwardnienie rozsiane występuje najczęściej u osób młodych.","6. Stwardnienie rozsiane częściej dotyczy kobiet niż mężczyzn.","7. Stwardnienie rozsiane występuje częściej w krajach o umiarkowanym klimacie.","8. Niedobór witaminy D jest czynnikiem ryzyka wystąpienia stwardnienia rozsianego.","9. Otyłość jest czynnikiem ryzyka wystąpienia stwardnienia rozsianego.","10. Palenie jest czynnikiem ryzyka wystąpienia stwardnienia rozsianego.","11. Stwardnienie rozsiane to choroba neurologiczna, w której występują okresy zaostrzenia i remisji.","12. Styl życia zmniejsza stopień niepełnosprawności w wyższym stopniu niż leczenie stwardnienia rozsianego.","13. SM jest nieuleczalną chorobą, jednak leki bardzo dobrze spowalniają jej rozwój.","14. Wczesne rozpoznanie stwardnienia rozsianego i szybkie wdrożenie leczenia poprawia rokowanie.","15. Czy uważasz, że w toku nauczania szkolnego powinny być ujęte tego typu lekcje na temat stwardnienia rozsianego, padaczki i innych częstych schorzeń zdrowotnych?"
"2024/01/15 11:16:37 AM UTC+2","14-15 lat","Kobieta","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Średnia","Tak","Internet","Nie","Średnia","Prawda","Fałsz","Prawda","Fałsz","Fałsz","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","8% ludzi ma w swoim życiu minimum jeden napad padaczkowy","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Szkieletowego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
"2024/01/15 11:16:41 AM UTC+2","15-16 lat","Mężczyzna","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Tak","Nic nie wiem o tej chorobie","Tak","Internet","Nie","Nic nie wiem o tej chorobie","Prawda","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Fałsz","Fałsz","Prawda","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Posiada bezwzględny zakaz prowadzenia samochodu","Przewlekła choroba neurologiczna","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Krwionośnego","Przyczyn genetycznych i jest chorobą dziedziczną","Drętwienie lub osłabienie jednej lub więcej kończyn, zwykle występujące po jednej stronie ciała naraz","Zaburzenia funkcji poznawczych (kłopoty z pamięcią i znajdowaniem odpowiednich słów)","Prawda","Prawda","Prawda","Fałsz","Prawda","Fałsz","Prawda","Fałsz","Fałsz","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Fałsz","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
"2024/01/15 11:16:50 AM UTC+2","16-17 lat","Kobieta","Polska","Miasto do 50 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Średnia","Tak","Internet","Nie","Słaba","Fałsz","Fałsz","Prawda","Prawda","Nie wiem","Fałsz","Fałsz","Prawda","Nie wiem","Nie wiem","Wszystkie odpowiedzi są prawidłowe","Migające światło","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Nie wiem","Przyczyn genetycznych i jest chorobą dziedziczną","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Nie wiem","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
"2024/01/15 11:16:55 AM UTC+2","14-15 lat","Inna","Polska","Miasto do 50 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Średnia","Tak","Internet","Nie","Średnia","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Nie wiem","Prawda","Fałsz","Nie wiem","Drgawki i krótkotrwała utrata świadomości","Wszystkie odpowiedzi są prawidłowe","Posiada bezwzględny zakaz prowadzenia samochodu","Przewlekła choroba neurologiczna","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Fałsz","Prawda","Prawda","Nie wiem","Prawda","Nie wiem","Nie wiem","Prawda","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Nie wiem","Prawda","Prawda","Tak"
"2024/01/15 11:17:06 AM UTC+2","Powyżej 20 lat","Mężczyzna","Polska","Miasto do 50 000 mieszkańców","Z rozszerzoną biologią","Tak","Tak","Tak","Bardzo dobra","Tak","Internet","Tak","Bardzo dobra","Nie wiem","Fałsz","Fałsz","Nie wiem","Fałsz","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Napady nieświadomości, chwilowego wyłączenia","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Choroba występująca tylko w wieku dziecięcym","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Fałsz","Fałsz","Prawda","Nie wiem","Fałsz","Fałsz","Fałsz","Nie wiem","Drgawki i krótkotrwała utrata świadomości","Wszystkie odpowiedzi są prawidłowe","Nie może mieć dzieci","Inne określenie na napad drgawek","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Inne (jakie?)","Pokarmowego","Przyczyn genetycznych i jest chorobą dziedziczną","Zaburzenia równowagi","Zaburzenia funkcji poznawczych (kłopoty z pamięcią i znajdowaniem odpowiednich słów)","Fałsz","Nie wiem","Prawda","Fałsz","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Niepełnosprawność","Fałsz","Prawda","Nie wiem","Fałsz","Prawda","Prawda","Fałsz","Prawda","Prawda","Prawda","Nie"
"2024/01/15 11:17:09 AM UTC+2","16-17 lat","Kobieta","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Słaba","Tak","Szkoła;Internet;Inne (jakie)","Nie","Nic nie wiem o tej chorobie","Prawda","Fałsz","Prawda","Prawda","Fałsz","Nie wiem","Fałsz","Nie wiem","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Posiada bezwzględny zakaz prowadzenia samochodu","Przewlekła choroba neurologiczna","Na padaczkę choruje około 1% populacji","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
"2024/01/15 11:17:10 AM UTC+2","14-15 lat","Mężczyzna","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Słaba","Tak","Internet","Nie","Słaba","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Prawda","Fałsz","Prawda","Nie wiem","Prawda","Wszystkie odpowiedzi są prawidłowe","Migające światło","Posiada bezwzględny zakaz prowadzenia samochodu","Przewlekła choroba neurologiczna","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Drętwienie lub osłabienie jednej lub więcej kończyn, zwykle występujące po jednej stronie ciała naraz","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Fałsz","Prawda","Fałsz","Prawda","Prawda","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Tak"
"2024/01/15 11:17:18 AM UTC+2","16-17 lat","Kobieta","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Tak","Tak","Tak","Dobra","Tak","Rodzina;Znajomi","Nie","Średnia","Prawda","Fałsz","Prawda","Nie wiem","Fałsz","Prawda","Prawda","Prawda","Nie wiem","Nie wiem","Wszystkie odpowiedzi są prawidłowe","Stres","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Prawda","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Szkieletowego","Nie wiem","Wszystkie powyższe odpowiedzi są poprawne","Niepełnosprawność","Prawda","Nie wiem","Nie wiem","Prawda","Prawda","Prawda","Nie wiem","Prawda","Nie wiem","Prawda","Szkieletowego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Tak"
"2024/01/15 11:17:28 AM UTC+2","14-15 lat","Kobieta","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Dobra","Nie","","Nie","Nic nie wiem o tej chorobie","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Prawda","Prawda","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Pokarmowego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Prawda","Fałsz","Prawda","Fałsz","Prawda","Pokarmowego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Fałsz","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
"2024/01/15 11:17:32 AM UTC+2","15-16 lat","Kobieta","Polska","Miasto do 50 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Słaba","Tak","Znajomi;Szkoła","Nie","Słaba","Prawda","Fałsz","Prawda","Nie wiem","Fałsz","Fałsz","Nie wiem","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Prawda","Prawda","Prawda","Fałsz","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Tak"
"2024/01/15 11:17:36 AM UTC+2","16-17 lat","Mężczyzna","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Średnia","Tak","Kupno kota z hodowli","Tak","Dobra","Fałsz","Fałsz","Prawda","Prawda","Nie wiem","Fałsz","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Drgawki i krótkotrwała utrata świadomości","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Padaczka jest chorobą uleczalną","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Fałsz","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Szkieletowego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Niepełnosprawność","Fałsz","Prawda","Nie wiem","Nie wiem","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Immunologicznego","Przyczyn genetycznych i jest chorobą dziedziczną","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Tak"
"2024/01/15 11:17:41 AM UTC+2","16-17 lat","Kobieta","Polska","Miasto od 50 000 do 100 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Dobra","Tak","Szkoła;Internet","Nie","Słaba","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Nie wiem","Fałsz","Prawda","Prawda","Prawda","Drgawki i krótkotrwała utrata świadomości","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Fałsz","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Fałsz","Prawda","Prawda","Prawda","Nie wiem","Prawda","Prawda","Prawda","Prawda","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
"2024/01/15 11:17:52 AM UTC+2","14-15 lat","Kobieta","Polska","Miasto powyżej 500 000 mieszkańców","Z rozszerzoną biologią","Nie","Tak","Nie","Słaba","Nie","Nie słyszałam ","Nie","Nic nie wiem o tej chorobie","Nie wiem","Nie wiem","Prawda","Prawda","Nie wiem","Prawda","Prawda","Nie wiem","Nie wiem","Nie wiem","Wszystkie odpowiedzi są prawidłowe","Migające światło","Posiada bezwzględny zakaz prowadzenia samochodu","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Fałsz","Prawda","Prawda","Prawda","Fałsz","Fałsz","Prawda","Prawda","Prawda","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Posiada bezwzględny zakaz prowadzenia samochodu","Przewlekła choroba neurologiczna","Osoby chorujące na padaczkę muszą przyjmować leki do końca swojego życia","Tak","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Nie wiem","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Wszystkie powyższe odpowiedzi są poprawne","Wszystkie powyższe odpowiedzi są poprawne","Nie wiem","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Nie wiem","Prawda","Prawda","Tak"
"2024/01/15 11:18:10 AM UTC+2","16-17 lat","Mężczyzna","Polska","Miasto do 50 000 mieszkańców","Z rozszerzoną biologią","Tak","Tak","Tak","Bardzo dobra","Tak","Rodzina;Znajomi;Szkoła;Internet","Tak","Dobra","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Na padaczkę choruje około 1% populacji","Fałsz","Fałsz","Prawda","Prawda","Fałsz","Fałsz","Fałsz","Prawda","Fałsz","Fałsz","Wszystkie odpowiedzi są prawidłowe","Wszystkie odpowiedzi są prawidłowe","Może uprawiać większość dyscyplin sportowych za wyjątkiem nurkowania i wspinaczki","Przewlekła choroba neurologiczna","Na padaczkę choruje około 1% populacji","Tak","Szkieletowego","Przyczyn genetycznych i jest chorobą dziedziczną","Drętwienie lub osłabienie jednej lub więcej kończyn, zwykle występujące po jednej stronie ciała naraz","Zaburzenia funkcji poznawczych (kłopoty z pamięcią i znajdowaniem odpowiednich słów)","Fałsz","Fałsz","Nie wiem","Nie wiem","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Immunologicznego","Przyczyny stwardnienia rozsianego nie są do końca znane","Ból gałki ocznej, zaburzenia widzenia (osłabienie ostrości wzroku lub widzenie podwójne)","Niepełnosprawność","Fałsz","Prawda","Prawda","Prawda","Prawda","Prawda","Prawda","Fałsz","Prawda","Prawda","Tak"
